16.511,18.456,-24.748,16,0.28841,7,0.28841,0.407096065053893,0.000184292146073036
32.718,15.533,-17.955,16,1.1984,7,1.1984,0.396029693926708,0.000184292146073036
26.258,17.178,-16.473,16,0.48304,7,0.48304,0.465282401667888,0.000184292146073036
41.733,3.4832,-27.902,16,0.26065,7,0.26065,0.430572472080383,0.000184292146073036
40.621,5.5959,-27.251,16,0.35074,7,0.35074,0.461138853144496,0.000184292146073036
36.579,13.034,-27.873,16,1.7653,7,1.7653,0.474779466545489,0.000184292146073036
45.745,-19.192,-18.747,14,1.1521,6,1.1521,0.428804857186636,0.00032562358276644
45.42,-17.04,-17.795,14,1.2025,6,1.2025,0.444716615688827,0.00032562358276644
42.149,-21.578,-21.629,14,0.49078,6,4.8632,0.337507299497118,0.00032562358276644
44.967,-14.99,-20.023,14,0.98571,6,1.6653,0.492967820622489,0.00032562358276644
44.689,-15.608,-21.557,14,0.31255,6,2.2262,0.309689303563838,0.00032562358276644
44.875,-7.5478,-18.012,14,0.21251,6,0.21251,0.475246286759521,0.00032562358276644
44.303,-10.641,-12.542,14,0.73263,6,0.73263,0.42614526328052,0.00032562358276644
43.983,-9.634,-10.423,14,0.23336,6,0.23336,0.414844850247561,0.00032562358276644
38.645,-26.819,-9.1245,14,0.30817,6,0.30817,0.495863099782279,0.00032562358276644
37.887,-35.303,-25.201,15,1.0253,6,1.2317,0.140604964875873,0.00032562358276644
39.343,-30.341,-24.049,15,0.61385,6,0.61385,0.452261976358481,0.00032562358276644
38.315,-28.764,-23.71,15,0.27439,6,0.27439,0.337475698697639,0.00032562358276644
30.115,-31.849,-23.643,15,7.4215,6,7.4215,0.39108957300762,0.00032562358276644
30.093,-39.032,-36.462,15,0.71462,6,0.71462,0.119226638184887,0.00032562358276644
31.406,-38.62,-39.003,15,1.2263,6,1.2263,0.378969581933791,0.00032562358276644
38.514,-26.324,-40.065,15,5.5021,6,5.5021,0.338124287717155,0.00032562358276644
37.223,-13.43,-38.365,15,4.7613,6,4.7613,0.454916850411051,0.00032562358276644
47.282,-14.59,-30.699,15,0.55056,6,0.55056,0.409157367491415,0.00032562358276644
46.92,-11.444,-25.062,15,0.34355,6,0.34355,0.383803216058931,0.00032562358276644
47.114,-25.777,-27.428,15,0.68404,6,0.68404,0.42582616981712,0.00032562358276644
22.356,-23.432,-52.518,17,0.13876,7,0.13876,0.465731213603164,0.000184292146073036
31.909,-17.611,-49.941,17,1.1669,7,7.1685,0.40144930101433,0.000184292146073036
30.258,-17.023,-50.276,17,0.47619,7,6.7876,0.451129563248618,0.000184292146073036
31.98,-14.217,-45.874,17,2.5808,7,11.554,0.399860060508043,0.000184292146073036
31.157,-20.082,-42.819,17,0.35601,7,7.4188,0.428522980961772,0.000184292146073036
20.595,-18.849,-31.844,17,0.83912,7,0.83912,0.264359859232314,0.000184292146073036
